State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,Guntur,2001,Rabi,Groundnut,18850.8,
Bihar,Bhagalpur,2014,Rabi,Potato,57723.8,1287830.2
Bihar,Bhagalpur,2014,Kharif,Maize,22793.9,76813.2
Punjab,Amritsar,2003,Autumn,Rice,3852.7,11020.4
Gujarat,Ahmedabad,2021,Kharif,Cotton,18120.4,10110.8
Andhra Pradesh,Anantapur,2019,Kharif,Rice,8445.3,29276.0
Karnataka,Bengaluru Rural,1998,Kharif,Sunflower,51603.7,38266.0
Gujarat,Surat,2020,Kharif,Groundnut,25610.8,41905.7
West Bengal,Bardhaman,2007,Winter,Rice,10302.3,28674.8
West Bengal,Hooghly,2007,Kharif,Rice,28259.7,81053.0
Haryana,Rohtak,2020,Rabi,Wheat,37328.3,134298.2
Punjab,Amritsar,2014,Rabi,Wheat,63716.1,198805.9
Bihar,Bhagalpur,2005,Winter,Rice,19629.6,48766.5
Haryana,Hisar,2012,Rabi,Wheat,28602.2,130354.1
Bihar,Patna,2016,Winter,Rice,11520.4,36776.5
West Bengal,Murshidabad,2015,Winter,Rice,14800.1,36498.4
Bihar,Muzaffarpur,2018,Rabi,Potato,52475.5,1635865.7
Uttar Pradesh,Meerut,2012,Kharif,Bajra,33066.0,44814.0
Odisha,Cuttack,2020, Kharif ,Rice,21799.3,82662.4
Andhra Pradesh,Anantapur,2017,Rabi,Sunflower,9299.1,7339.7
Madhya Pradesh,Jabalpur,2013,Kharif,Jowar,30245.7,27208.6
Madhya Pradesh,Jabalpur,2017,Rabi,Maize,30742.7,123737.6
Uttar Pradesh,Agra,2002,Rabi,Mustard,28268.1,32716.0
Maharashtra,Kolhapur,2008,Kharif,Tur,39081.3,32948.0
Uttar Pradesh,Varanasi,2007, Rabi ,Wheat,83427.3,337084.5
Maharashtra,Nashik,2012,Kharif,Soybean,95014.8,147788.0
Maharashtra,Nashik,2007,Kharif,Cotton,99044.1,56065.0
Tamil Nadu,Salem,2016,Autumn,Rice,3418.0,9691.6
Uttar Pradesh,Kanpur,2016,Kharif,Rice,14947.9,43564.3
Uttar Pradesh,Meerut,2018,Winter,Rice,10954.2,37677.6
West Bengal,Nadia,2006,Kharif,Rice,26221.7,
Karnataka,Mysuru,1999,Kharif,Onion,20163.8,399901.7
Assam,Silchar,2018,Autumn,Rice,10626.9,32612.6
Tamil Nadu,Thanjavur,2019,Rabi,Groundnut,9230.7,16366.5
Kerala,Palakkad,2014,Whole Year,Coconut,73563.2,539156.7
Karnataka,Belagavi,2003, Rabi ,Jowar,10913.8,12525.6
Andhra Pradesh,Chittoor,2003,Rabi,Sunflower,8040.8,7532.8
West Bengal,Hooghly,2000,Winter,Rice,15878.9,45569.6
West Bengal,Murshidabad,2004,Rabi,Potato,34977.3,864117.9
Andhra Pradesh,Krishna,2002,Rabi,Sunflower,8085.8,4820.3
Karnataka,Belagavi,2020,Kharif,Maize,37421.1,123531.2
Karnataka,Belagavi,2001,Kharif,Groundnut,15395.6,20998.5
Andhra Pradesh,Chittoor,2016,Whole Year,Banana,99970.0,
Madhya Pradesh,Jabalpur,2016,Rabi,Jowar,19454.1,15198.6
Gujarat,Ahmedabad,2021,Rabi,Groundnut,40440.9,69694.4
Karnataka,Ballari,2019,Whole Year,Coconut,97511.5,897398.0
Rajasthan,Kota,2005,Rabi,Wheat,69793.5,180939.8
Punjab,Ludhiana,2006, Kharif ,Cotton,82370.5,48300.0
Madhya Pradesh,Jabalpur,2008,Rabi,Barley,41354.8,109767.5
Kerala,Palakkad,2009,Whole Year,Coconut,89967.0,696260.7
Bihar,Bhagalpur,2002,Kharif,Maize,20548.0,42914.7
Odisha,Balasore,2015,Kharif,Rice,22187.0,50355.6
Assam,Guwahati,2001,Autumn,Rice,17381.1,49309.0
Uttar Pradesh,Kanpur,2007,Rabi,Mustard,15570.4,21164.7
Madhya Pradesh,Indore,1997,Rabi,Wheat,102687.2,268569.2
Maharashtra,Pune,2014,Whole Year,Banana,40913.7,1462847.5
Andhra Pradesh,Guntur,2018,Rabi,Sunflower,9060.8,7366.5
Tamil Nadu,Madurai,2018,Whole Year,Coconut,54575.0,567405.6
Odisha,Puri,2011,Autumn,Rice,7119.0,23278.8
Karnataka,Mysuru,2002, Rabi ,Jowar,11104.0,
Karnataka,Belagavi,2014,Kharif,Jowar,11845.8,8452.1
Bihar,Bhagalpur,2012,Winter,Rice,12164.6,31976.9
Gujarat,Rajkot,2019,Kharif,Bajra,14278.5,17555.8
Maharashtra,Aurangabad,2020,Kharif,Cotton,130538.9,81532.1
Assam,Dibrugarh,2009,Kharif,Jute,56935.7,119186.3
Gujarat,Ahmedabad,1999,Kharif,Tobacco,35623.5,52414.4
Andhra Pradesh,Krishna,2015,Kharif,Sunflower,11000.1,7364.5
Madhya Pradesh,Gwalior,2010,Kharif,Maize,39263.0,146367.3
Tamil Nadu,Madurai,2001,Whole Year,Sugarcane,28098.5,1858210.3
Maharashtra,Nashik,2020,Kharif,Onion,80320.3,1901295.9
Haryana,Panipat,2006,Rabi,Mustard,59555.8,77186.3
Karnataka,Ballari,2006, Kharif ,Tur,49478.5,47047.3
Bihar,Gaya,1997,Rabi,Potato,58459.2,1268288.3
Andhra Pradesh,Chittoor,2010,Whole Year,Banana,89072.0,3274527.6
Gujarat,Vadodara,2020,Kharif,Bajra,20130.0,
Odisha,Cuttack,2017,Autumn,Rice,5964.5,21482.3
Tamil Nadu,Thanjavur,2005,Kharif,Groundnut,12689.1,19587.6
Andhra Pradesh,Guntur,2011,Rabi,Groundnut,14813.2,20841.1
Haryana,Hisar,2020,Kharif,Bajra,75786.0,108597.0
Karnataka,Mysuru,2012,Kharif,Jowar,10038.9,8796.9
Uttar Pradesh,Kanpur,2007,Kharif,Tur,42125.3,29747.2
Uttar Pradesh,Kanpur,2020,Kharif,Bajra,32412.8,35156.5
Tamil Nadu,Thanjavur,2000,Whole Year,Sugarcane,24239.3,1881370.2
Andhra Pradesh,Krishna,2011,Kharif,Groundnut,16135.8,21376.4
Gujarat,Vadodara,2004, Kharif ,Cotton,12270.0,5322.4
Rajasthan,Bikaner,2020,Rabi,Mustard,52473.7,95914.4
Tamil Nadu,Coimbatore,2012,Whole Year,Coconut,52412.3,462532.6
Odisha,Balasore,2016,Kharif,Rice,19798.3,58206.1
Haryana,Panipat,2008,Rabi,Mustard,73417.0,98486.0
Karnataka,Bengaluru Rural,2015,Rabi,Jowar,8806.3,6241.3
Andhra Pradesh,Guntur,1998,Autumn,Rice,4214.8,9852.0
Andhra Pradesh,Krishna,2002,Kharif,Sunflower,11465.4,7276.5
Maharashtra,Nagpur,2007,Whole Year,Banana,46674.7,1550113.2
Andhra Pradesh,Guntur,2020,Kharif,Cotton,63821.9,38471.8
Maharashtra,Nagpur,2017,Rabi,Jowar,25854.1,22911.4
Madhya Pradesh,Gwalior,2020,Kharif,Jowar,18808.2,18369.6
Andhra Pradesh,Chittoor,2008,Winter,Rice,5596.2,16868.8
Karnataka,Belagavi,2017,Whole Year,Sugarcane,92085.3,5510326.0
Assam,Dibrugarh,2011,Winter,Rice,20461.9,57694.2
Haryana,Karnal,2011,Kharif,Bajra,52835.3,73194.8
West Bengal,Bardhaman,2001,Autumn,Rice,11694.8,31934.9
Madhya Pradesh,Jabalpur,2021,Rabi,Maize,31073.0,123088.8
Andhra Pradesh,Guntur,2010,Rabi,Sunflower,10183.5,8673.6
Assam,Guwahati,2003,Kharif,Rice,29501.5,70535.6
Gujarat,Vadodara,2017,Rabi,Groundnut,24765.8,41443.8
West Bengal,Nadia,2009,Rabi,Potato,59333.3,1262803.9
Andhra Pradesh,Krishna,2007,Kharif,Sunflower,10431.1,8860.7
Rajasthan,Bikaner,2009,Rabi,Wheat,78656.8,254944.0
Maharashtra,Aurangabad,2015,Kharif,Cotton,128407.7,75731.5
Uttar Pradesh,Varanasi,2002,Rabi,Potato,30640.4,567951.1
Rajasthan,Bikaner,2019,Kharif,Soybean,63735.3,121009.7
Madhya Pradesh,Gwalior,2004,Kharif,Soybean,30614.6,26989.1
Karnataka,Mysuru,1997,Kharif,Sunflower,58163.0,50010.3
Andhra Pradesh,Chittoor,2003,Autumn,Rice,4670.6,10393.3
Bihar,Bhagalpur,2020,Kharif,Rice,30007.9,93009.1
Gujarat,Rajkot,1999,Whole Year,Banana,41796.2,1656364.1
Andhra Pradesh,Chittoor,1998,Rabi,Maize,28613.2,84073.9
Madhya Pradesh,Bhopal,1997,Kharif,Maize,26662.6,76027.8
Andhra Pradesh,Krishna,2017,Kharif,Groundnut,19455.2,33878.5
Karnataka,Mysuru,2007,Kharif,Sunflower,31545.0,28787.1
Karnataka,Mysuru,1997,Kharif,Sunflower,58163.0,50010.3
West Bengal,Bardhaman,2018,Kharif,Rice,31922.9,95073.3
Tamil Nadu,Coimbatore,2001,Autumn,Rice,3519.5,9039.0
Haryana,Rohtak,2015,Kharif,Bajra,84221.7,72961.3
Madhya Pradesh,Jabalpur,2007,Rabi,Maize,36692.4,102017.0
Uttar Pradesh,Lucknow,2013,Kharif,Tur,23433.8,19299.4
Gujarat,Surat,2017,Kharif,Cotton,23096.2,15095.7
Maharashtra,Aurangabad,2007,Whole Year,Sugarcane,16627.5,1169082.1
Karnataka,Mysuru,1997, Kharif ,Tur,64482.8,55507.0
Karnataka,Ballari,2007,Rabi,Sunflower,32575.8,25099.6
Tamil Nadu,Thanjavur,1998,Whole Year,Banana,30282.1,1246608.7
Madhya Pradesh,Indore,1999, Kharif ,Jowar,20947.2,19599.0
Maharashtra,Pune,2013,Whole Year,Banana,36708.9,1599671.3
Punjab,Ludhiana,2010,Rabi,Wheat,36587.9,129041.8
Maharashtra,Pune,2006,Kharif,Cotton,63295.3,26748.8
Karnataka,Ballari,2013,Kharif,Tobacco,45056.7,73024.3
Haryana,Rohtak,2002,Rabi,Wheat,24702.4,62054.2
Gujarat,Rajkot,2004,Kharif,Onion,8354.2,132502.3
Maharashtra,Kolhapur,2019,Whole Year,Banana,48071.6,1950509.6
West Bengal,Hooghly,2017,Winter,Rice,25204.5,84007.7
Andhra Pradesh,Krishna,2009,Whole Year,Banana,75114.4,2513581.6
Maharashtra,Nagpur,2010,Kharif,Onion,45136.0,974555.6
Gujarat,Vadodara,2003,Kharif,Bajra,15555.5,17620.3
Madhya Pradesh,Bhopal,2019,Rabi,Wheat,102624.4,315615.7
Andhra Pradesh,Anantapur,2019,Kharif,Cotton,71029.5,39144.1
Tamil Nadu,Thanjavur,2002,Whole Year,Banana,25484.8,538900.1
Andhra Pradesh,Chittoor,2006,Kharif,Sunflower,12995.3,10140.1
Karnataka,Mysuru,2018,Kharif,Groundnut,17532.0,27740.4
Rajasthan,Kota,2003,Kharif,Soybean,48339.6,58011.2
Andhra Pradesh,Guntur,2005,Kharif,Groundnut,20065.4,26322.4
West Bengal,Bardhaman,2017,Kharif,Rice,40491.8,118040.5
Maharashtra,Nagpur,2016,Kharif,Soybean,147323.4,249830.5
Madhya Pradesh,Jabalpur,1998,Rabi,Jowar,35828.5,31428.4
Karnataka,Mysuru,2003,Kharif,Groundnut,14172.9,18943.7
Kerala,Palakkad,2016,Whole Year,Coconut,103228.1,1155114.6
West Bengal,Bardhaman,2021,Autumn,Rice,10539.3,35213.6
Andhra Pradesh,Anantapur,1998,Kharif,Rice,13454.8,36828.9
Tamil Nadu,Salem,2014,Whole Year,Sugarcane,21950.9,1378624.9
West Bengal,Hooghly,2021, Rabi ,Potato,72788.3,2158214.2
Maharashtra,Nagpur,1999,Kharif,Cotton,82044.3,40067.8
West Bengal,Murshidabad,1999,Kharif,Jute,50070.7,86800.9
Karnataka,Ballari,2004,Rabi,Sunflower,,32730.2
West Bengal,Bardhaman,2001,Rabi,Potato,41522.1,1011727.2
Tamil Nadu,Madurai,2013,Kharif,Rice,6260.3,16752.2
Karnataka,Belagavi,2015,Kharif,Tur,95223.2,64557.3
Odisha,Sambalpur,2006,Winter,Rice,16383.4,43903.5
Andhra Pradesh,Anantapur,2005,Kharif,Tobacco,39902.7,60692.4
Bihar,Bhagalpur,2008,Kharif,Rice,32398.8,109553.7
Rajasthan,Jaipur,2004,Kharif,Soybean,54098.5,54291.5
Tamil Nadu,Salem,2016,Rabi,Groundnut,9738.0,14461.4
Andhra Pradesh,Guntur,2012,Kharif,Groundnut,27654.5,42919.7
Gujarat,Surat,2003,Kharif,Cotton,18932.1,8512.6
Bihar,Bhagalpur,2005,Kharif,Maize,31251.7,101074.7
Bihar,Muzaffarpur,2009,Kharif,Maize,28220.9,93706.1
Gujarat,Rajkot,1997,Rabi,Groundnut,20307.7,32717.1
Odisha,Puri,2012,Winter,Rice,10759.2,29378.4
Maharashtra,Nashik,1998,Kharif,Jowar,31399.3,37880.6
Uttar Pradesh,Kanpur,2005,Rabi,Potato,23606.8,571480.1
Uttar Pradesh,Kanpur,2012,Rabi,Wheat,78855.3,309711.5
Karnataka,Belagavi,2011,Rabi,Jowar,10001.6,
Bihar,Patna,2000,Rabi,Potato,59332.8,1419284.6
Madhya Pradesh,Indore,1997,Rabi,Barley,31280.9,79238.4
Madhya Pradesh,Jabalpur,2011,Rabi,Jowar,31747.4,29172.3
Andhra Pradesh,Chittoor,2010,Rabi,Maize,51983.2,164348.1
Madhya Pradesh,Bhopal,2007, Rabi ,Wheat,76437.6,233805.1
Rajasthan,Kota,1998,Kharif,Bajra,70003.9,79226.8
Tamil Nadu,Salem,2000,Kharif,Rice,6714.4,18598.0
Karnataka,Bengaluru Rural,2021,Whole Year,Sugarcane,70501.7,5137677.0
Karnataka,Ballari,2007,Whole Year,Coconut,70878.7,791834.6
Odisha,Puri,2018,Autumn,Rice,10317.1,35887.9
West Bengal,Bardhaman,2009,Autumn,Rice,10211.2,19944.2
Uttar Pradesh,Varanasi,2017,Kharif,Bajra,49156.0,64158.6
Maharashtra,Pune,2020,Kharif,Jowar,43260.3,40605.7
Maharashtra,Kolhapur,1998,Kharif,Onion,46688.8,847964.8
Andhra Pradesh,Chittoor,2020, Rabi ,Maize,47546.6,177172.0
Haryana,Karnal,2021,Kharif,Bajra,75293.4,94199.7
Karnataka,Ballari,2014,Rabi,Sunflower,40696.7,25420.8
Tamil Nadu,Madurai,2006,Rabi,Groundnut,7218.6,9572.9
Madhya Pradesh,Indore,2010,Rabi,Gram,95867.7,113144.9
Bihar,Muzaffarpur,2017,Kharif,Maize,24277.0,74216.6
Karnataka,Ballari,2008,Rabi,Jowar,8604.4,9163.0
Karnataka,Ballari,2020,Kharif,Tur,98068.5,80739.6
Madhya Pradesh,Indore,2001,Rabi,Wheat,68000.6,187811.0
Karnataka,Mysuru,2003,Rabi,Sunflower,41277.7,35126.7
Andhra Pradesh,Guntur,2015,Kharif,Cotton,71443.8,25769.1
West Bengal,Murshidabad,1998,Winter,Rice,17203.2,45508.9
Maharashtra,Aurangabad,1997,Kharif,Onion,56941.3,935374.9
Gujarat,Ahmedabad,2016,Rabi,Groundnut,37396.4,66461.7
Andhra Pradesh,Anantapur,2006,Winter,Rice,8914.0,29308.7
Punjab,Ludhiana,2002,Winter,Rice,10816.7,22038.8
Punjab,Jalandhar,2013,Rabi,Wheat,54404.8,180238.6
Madhya Pradesh,Indore,2018,Rabi,Wheat,73071.8,268924.2
Karnataka,Belagavi,2011,Kharif,Maize,27651.4,108823.0
Odisha,Puri,2017,Kharif,Rice,23309.5,65399.4
Rajasthan,Jaipur,2010,Kharif,Bajra,50864.5,70545.0
Bihar,Bhagalpur,2006,Rabi,Potato,98332.4,2353280.5
Assam,Silchar,2003,Kharif,Jute,54855.4,129968.6
Uttar Pradesh,Agra,2009,Rabi,Gram,19967.4,17554.6
Assam,Dibrugarh,2005,Winter,Rice,20743.4,55663.9
Andhra Pradesh,Anantapur,2001,Kharif,Sunflower,11851.6,10326.9
Uttar Pradesh,Varanasi,1998,Rabi,Wheat,55555.8,160839.9
Maharashtra,Nashik,2004,Kharif,Onion,48301.8,569358.8
Tamil Nadu,Salem,2010,Whole Year,Sugarcane,17925.4,1355848.7
Andhra Pradesh,Chittoor,1998,Kharif,Sunflower,13009.6,12890.9
Maharashtra,Kolhapur,2010,Rabi,Jowar,38668.3,37195.6
Karnataka,Ballari,2003,Kharif,Onion,23504.3,406151.8
Karnataka,Belagavi,2015,Kharif,Groundnut,12372.2,18038.8
Andhra Pradesh,Chittoor,2019,Rabi,Groundnut,,33596.7
Bihar,Muzaffarpur,2002,Autumn,Rice,10907.0,18964.2
Karnataka,Bengaluru Rural,2021,Rabi,Jowar,7344.9,7359.3
Karnataka,Mysuru,2010,Kharif,Sunflower,32882.3,26477.3
Karnataka,Belagavi,2018,Whole Year,Coconut,61526.8,579261.7
Punjab,Ludhiana,2014,Autumn,Rice,4209.0,10414.3
Maharashtra,Nagpur,2016,Kharif,Cotton,161010.1,106834.1
Madhya Pradesh,Gwalior,2021,Kharif,Jowar,25030.1,20593.7
Tamil Nadu,Madurai,2021,Whole Year,Sugarcane,23544.0,1543164.8
Karnataka,Bengaluru Rural,2004,Rabi,Jowar,12495.7,10711.9
Uttar Pradesh,Meerut,2012,Whole Year,Sugarcane,95832.3,7646208.2
Karnataka,Mysuru,2005,Kharif,Jowar,9819.0,8103.8
Tamil Nadu,Salem,2008,Rabi,Groundnut,8024.6,13230.8
Karnataka,Mysuru,2021,Rabi,Groundnut,17704.6,29733.8
Uttar Pradesh,Kanpur,2011,Rabi,Barley,67101.4,170550.2
Maharashtra,Nashik,2021,Rabi,Jowar,28642.5,26313.8
Andhra Pradesh,Guntur,2012,Rabi,Maize,36912.0,119421.5
Assam,Dibrugarh,2005,Kharif,Jute,91561.5,211603.1
Uttar Pradesh,Lucknow,2017,Rabi,Potato,39444.9,1368026.2
Odisha,Cuttack,2001,Autumn,Rice,9765.0,25773.2
Gujarat,Rajkot,2007,Kharif,Onion,11011.0,248603.2
Andhra Pradesh,Anantapur,2008,Whole Year,Banana,70388.1,3087387.5
Gujarat,Surat,2019,Whole Year,Banana,77248.8,4368130.3
Andhra Pradesh,Krishna,1999,Rabi,Maize,38792.4,114660.2
Tamil Nadu,Madurai,2008,Whole Year,Sugarcane,17904.2,1167990.2
Uttar Pradesh,Meerut,2013,Winter,Rice,6219.1,22892.9
Uttar Pradesh,Agra,2009,Rabi,Potato,27225.1,596861.5
Uttar Pradesh,Kanpur,1999,Rabi,Gram,21582.7,22656.9
West Bengal,Nadia,2016,Autumn,Rice,12221.1,41692.0
Punjab,Ludhiana,2002,Kharif,Cotton,84965.8,32636.9
Rajasthan,Bikaner,2000,Rabi,Wheat,81908.3,226397.5
Bihar,Gaya,2007,Winter,Rice,15421.3,46218.5
Madhya Pradesh,Bhopal,2017,Kharif,Soybean,42702.9,77804.9
Karnataka,Ballari,2016,Kharif,Onion,23937.4,595034.7
Uttar Pradesh,Kanpur,2019,Kharif,Rice,23413.1,74692.0
Andhra Pradesh,Anantapur,2015,Rabi,Sunflower,11548.1,6991.1
Andhra Pradesh,Anantapur,2013,Kharif,Maize,53813.9,
Uttar Pradesh,Meerut,2007,Autumn,Rice,7151.9,26928.1
Bihar,Patna,2007,Autumn,Rice,7298.6,18621.7
Uttar Pradesh,Varanasi,2000,Autumn,Rice,4616.4,10878.1
Uttar Pradesh,Varanasi,2018,Autumn,Rice,6069.0,15967.4
Bihar,Bhagalpur,1997,Rabi,Maize,17840.6,49406.1
West Bengal,Hooghly,1997,Winter,Rice,21367.7,51023.7
Bihar,Bhagalpur,2010,Winter,Rice,18582.2,52234.3
Tamil Nadu,Madurai,2010,Whole Year,Banana,24126.5,1066517.5
Assam,Guwahati,2000,Kharif,Jute,86049.9,196585.3
Assam,Guwahati,2019,Kharif,Rice,36536.7,136521.7
Andhra Pradesh,Krishna,2014,Rabi,Groundnut,15625.4,20031.7
Rajasthan,Jaipur,2020,Rabi,Barley,22565.4,43314.7
Rajasthan,Kota,2021,Rabi,Wheat,105007.1,470103.5
Gujarat,Vadodara,2003,Kharif,Groundnut,18537.7,26296.6
Karnataka,Ballari,2012,Kharif,Sunflower,43974.9,38443.8
Uttar Pradesh,Agra,2009,Kharif,Bajra,41323.9,39622.6
Madhya Pradesh,Bhopal,2003, Rabi ,Jowar,21655.4,23500.4
Uttar Pradesh,Meerut,2005,Rabi,Mustard,18719.5,22754.3
Karnataka,Belagavi,2004,Whole Year,Sugarcane,99082.3,6243890.5
Rajasthan,Jodhpur,2003,Rabi,Wheat,60054.5,219552.2
Rajasthan,Bikaner,2009,Rabi,Gram,93732.8,82803.6
Andhra Pradesh,Chittoor,2006,Rabi,Sunflower,11051.8,9707.7
Punjab,Amritsar,2013,Kharif,Rice,14310.8,50242.6
Uttar Pradesh,Varanasi,2006,Rabi,Gram,18260.8,21885.0
West Bengal,Murshidabad,2004,Kharif,Jute,44152.1,88449.3
Maharashtra,Nagpur,2010,Whole Year,Sugarcane,17145.9,1178332.9
Rajasthan,Bikaner,2015,Rabi,Barley,16913.1,38757.8
Assam,Silchar,2008,Kharif,Rice,24546.7,74600.9
Punjab,Patiala,2019,Autumn,Rice,8511.9,30033.2
Andhra Pradesh,Guntur,2004,Kharif,Tobacco,75055.6,138071.0
Karnataka,Belagavi,2001,Kharif,Sunflower,38703.3,34207.0
Karnataka,Bengaluru Rural,1998,Kharif,Jowar,14884.4,13570.5
West Bengal,Murshidabad,2021,Winter,Rice,15303.5,54716.0
Karnataka,Bengaluru Rural,2004,Kharif,Tur,79891.2,56361.9
Tamil Nadu,Coimbatore,2019, Winter ,Rice,6388.3,18087.4
Punjab,Ludhiana,2001,Winter,Rice,6467.6,16358.9
Madhya Pradesh,Jabalpur,2003, Kharif ,Soybean,23836.3,28449.1
Gujarat,Vadodara,2021,Kharif,Tobacco,32187.9,51955.0
Andhra Pradesh,Guntur,1998,Rabi,Groundnut,19643.8,23083.1
Maharashtra,Pune,2000,Kharif,Cotton,101619.5,51614.2
Madhya Pradesh,Bhopal,2015,Rabi,Gram,73873.3,66609.5
Madhya Pradesh,Bhopal,2019,Rabi,Barley,28750.3,59751.6
Uttar Pradesh,Agra,2004,Rabi,Wheat,65914.2,193493.7
Karnataka,Ballari,2000,Rabi,Groundnut,11608.2,16835.8
Bihar,Gaya,1997, Kharif ,Maize,31740.1,84994.0
Andhra Pradesh,Krishna,2008,Kharif,Sunflower,13098.8,11342.1
Madhya Pradesh,Indore,2004,Kharif,Maize,30267.4,75514.4
Punjab,Patiala,1999,Rabi,Wheat,45725.7,151027.7
Andhra Pradesh,Anantapur,2004,Winter,Rice,5477.3,10873.3
Haryana,Panipat,2000,Kharif,Bajra,79719.6,102275.2
Uttar Pradesh,Meerut,2014,Rabi,Mustard,22191.7,24892.2
Maharashtra,Kolhapur,2007,Kharif,Soybean,68404.2,89536.7
Andhra Pradesh,Krishna,1998,Kharif,Cotton,72879.5,28951.8
Odisha,Cuttack,2017,Winter,Rice,15213.9,48050.4
West Bengal,Nadia,2011,Winter,Rice,14980.5,41518.1
Andhra Pradesh,Guntur,2019,Kharif,Sunflower,,6106.7
Uttar Pradesh,Lucknow,2004,Rabi,Barley,73490.3,165494.1
Rajasthan,Bikaner,2011,Rabi,Mustard,52279.6,68833.8
Haryana,Hisar,2011,Rabi,Mustard,97806.3,145321.4
Gujarat,Ahmedabad,1998,Kharif,Cotton,10626.5,5245.0
West Bengal,Murshidabad,1997,Autumn,Rice,10215.3,24197.2
Andhra Pradesh,Guntur,2009,Rabi,Maize,34224.7,89148.0
Andhra Pradesh,Chittoor,2020,Winter,Rice,7704.6,26317.7
Gujarat,Surat,1999,Kharif,Groundnut,26488.3,35749.7
Karnataka,Mysuru,1998,Rabi,Sunflower,38096.0,37435.8
Uttar Pradesh,Varanasi,2013, Whole Year ,Sugarcane,99730.6,7290534.6
Assam,Silchar,2006,Kharif,Rice,33623.5,101247.2
Odisha,Balasore,2007,Autumn,Rice,9196.5,23249.7
Tamil Nadu,Coimbatore,2014,Whole Year,Banana,39748.6,1205084.8
Haryana,Panipat,2010,Kharif,Bajra,111480.4,140982.2
Maharashtra,Aurangabad,2015,Whole Year,Sugarcane,20776.5,1140430.5
Maharashtra,Kolhapur,2018,Kharif,Tur,39045.0,31081.6
Madhya Pradesh,Bhopal,2011,Rabi,Wheat,64575.2,224231.9
Maharashtra,Kolhapur,2010,Kharif,Tur,24812.6,21738.6
Punjab,Patiala,2000,Winter,Rice,7650.4,20917.7
Andhra Pradesh,Guntur,2007,Kharif,Tobacco,47088.9,92777.2
Maharashtra,Nashik,2015,Kharif,Onion,69839.7,1342684.5
Maharashtra,Aurangabad,2013,Rabi,Onion,56305.9,1364159.2
Bihar,Patna,2013,Autumn,Rice,11127.4,29606.9
Bihar,Muzaffarpur,2020,Rabi,Maize,30845.1,102894.7
Bihar,Bhagalpur,2006,Rabi,Maize,26856.5,84909.4
Karnataka,Mysuru,2012,Whole Year,Sugarcane,90517.8,7221936.3
Assam,Silchar,2011,Kharif,Rice,35121.5,103833.2
Odisha,Sambalpur,2002,Kharif,Rice,21114.4,52451.0
Karnataka,Mysuru,2006,Kharif,Maize,22083.3,76577.1
Gujarat,Surat,2005,Rabi,Groundnut,20922.6,30167.0
Punjab,Amritsar,2000,Autumn,Rice,4504.4,10628.4
Assam,Silchar,2010,Kharif,Jute,73979.8,182690.5
Bihar,Bhagalpur,2007,Kharif,Rice,25610.5,93294.4
Karnataka,Belagavi,2018,Kharif,Onion,32197.9,878946.5
Rajasthan,Jodhpur,1999,Rabi,Gram,89607.9,83938.0
West Bengal,Nadia,2015,Kharif,Jute,38576.1,74859.7
Karnataka,Mysuru,2011,Rabi,Groundnut,15576.8,26330.6
Karnataka,Ballari,2020,Kharif,Sunflower,40326.8,32882.6
Andhra Pradesh,Chittoor,1999,Kharif,Tobacco,72307.5,152793.7
West Bengal,Nadia,2012,Kharif,Rice,32325.6,94813.9
Andhra Pradesh,Guntur,2008, Kharif ,Groundnut,19237.2,26715.3
Uttar Pradesh,Meerut,1998,Whole Year,Sugarcane,96250.2,6855750.1
Gujarat,Rajkot,2016,Kharif,Bajra,23430.0,25186.4
Tamil Nadu,Madurai,2021,Autumn,Rice,2651.2,7802.8
Karnataka,Ballari,2017,Rabi,Maize,42573.4,143036.8
Uttar Pradesh,Meerut,2010,Rabi,Wheat,64319.0,182721.2
Gujarat,Rajkot,2019, Rabi ,Groundnut,25266.1,44966.2
Madhya Pradesh,Indore,2017,Kharif,Jowar,20867.9,21937.8
Uttar Pradesh,Meerut,2014,Autumn,Rice,6958.0,18134.6
Assam,Silchar,1998,Autumn,Rice,12782.1,35255.9
Uttar Pradesh,Lucknow,2021, Rabi ,Potato,33608.2,1366313.1
Kerala,Kottayam,2001,Whole Year,Coconut,90901.1,848659.3
Bihar,Patna,2018,Rabi,Maize,26767.2,100805.2
Tamil Nadu,Coimbatore,1998, Winter ,Rice,3209.8,8277.7
Gujarat,Vadodara,2010,Whole Year,Banana,62529.7,2428591.8
Punjab,Ludhiana,2004,Winter,Rice,7098.7,18984.8
Karnataka,Mysuru,2015,Kharif,Maize,34987.5,119337.6
Uttar Pradesh,Kanpur,2016,Rabi,Potato,28486.8,821904.7
Karnataka,Bengaluru Rural,2011,Rabi,Onion,21276.1,411566.7
Madhya Pradesh,Gwalior,2002,Kharif,Soybean,39593.8,35784.4
Assam,Silchar,2002,Winter,Rice,17914.8,
Bihar,Muzaffarpur,2006, Kharif ,Maize,36509.3,120158.4
Maharashtra,Nashik,1997,Kharif,Tur,32188.0,29685.6
Punjab,Amritsar,2000,Rabi,Wheat,39309.6,143817.7
Andhra Pradesh,Krishna,2020,Whole Year,Banana,88244.6,4549154.5
Karnataka,Mysuru,2005,Kharif,Tobacco,47045.7,68927.0
Uttar Pradesh,Varanasi,2019,Rabi,Mustard,31271.1,
