State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Decade
Andhra Pradesh,Chittoor,2015,Whole Year,Banana,98006.1,3805928.0,38.834,2010
Uttar Pradesh,Agra,2014,Winter,Rice,11941.8,30778.3,2.577,2010
Karnataka,Mysuru,2016,Kharif,Sunflower,33694.7,26424.389849976676,0.784,2010
Assam,Silchar,2007,Winter,Rice,12564.8,30668.4,2.441,2000
Maharashtra,Nashik,2006,Kharif,Onion,50990.1,949441.4,18.62,2000
Maharashtra,Nagpur,2019,Kharif,Soybean,117354.6,172918.3,1.473,2010
Punjab,Amritsar,2009,Kharif,Rice,10128.0,24114.2,2.381,2000
Uttar Pradesh,Meerut,2008,Rabi,Potato,35944.4,934269.0,25.992,2000
Rajasthan,Bikaner,2006,Rabi,Mustard,49690.9,87523.9,1.761,2000
West Bengal,Murshidabad,1999,Winter,Rice,22146.6,61328.9,2.769,1990
West Bengal,Hooghly,2019,Kharif,Jute,47749.8,122956.2,2.575,2010
Tamil Nadu,Salem,2020,Whole Year,Coconut,62505.4,484928.1,7.758,2020
Andhra Pradesh,Guntur,2005,Kharif,Cotton,44879.2,21558.8,0.48,2000
Odisha,Sambalpur,2014,Kharif,Jute,48790.4,125382.2,2.57,2010
Uttar Pradesh,Lucknow,2021,Rabi,Gram,23684.5,30361.6,1.282,2020
Uttar Pradesh,Meerut,2007,Kharif,Rice,15944.9,48467.1,3.04,2000
Madhya Pradesh,Gwalior,2015,Rabi,Jowar,20383.6,17768.4,0.872,2010
Uttar Pradesh,Kanpur,2011,Rabi,Potato,25708.7,800390.8,31.133,2010
Tamil Nadu,Salem,2016,Whole Year,Coconut,54198.2,540665.6,9.976,2010
West Bengal,Bardhaman,2020,Kharif,Jute,52362.0,111820.1,2.136,2020
West Bengal,Bardhaman,2012,Rabi,Potato,41263.6,1244589.4,30.162,2010
Andhra Pradesh,Chittoor,2020,Kharif,Tobacco,55796.0,85460.1,1.532,2020
Haryana,Panipat,2003,Kharif,Bajra,81758.6,96950.4,1.186,2000
Tamil Nadu,Coimbatore,2017,Whole Year,Sugarcane,24076.1,1976099.1,82.077,2010
Andhra Pradesh,Chittoor,2019,Kharif,Tobacco,76345.8,150852.7,1.976,2010
Maharashtra,Aurangabad,1998,Rabi,Jowar,33958.9,38287.6,1.127,1990
Karnataka,Mysuru,2003,Kharif,Tur,92942.0,80273.4,0.864,2000
Gujarat,Ahmedabad,2000,Kharif,Groundnut,29665.3,39198.5,1.321,2000
Uttar Pradesh,Lucknow,2013,Kharif,Rice,12350.9,36382.1,2.946,2010
Tamil Nadu,Madurai,2016,Winter,Rice,5498.2,12986.0,2.362,2010
Karnataka,Ballari,2017,Rabi,Jowar,15131.4,13989.6,0.925,2010
Andhra Pradesh,Guntur,2006,Kharif,Maize,40492.4,131672.1,3.252,2000
Tamil Nadu,Salem,1998,Kharif,Rice,8137.7,20872.1,2.565,1990
Gujarat,Surat,2012,Kharif,Bajra,21575.0,29684.9,1.376,2010
Odisha,Sambalpur,2003,Autumn,Rice,9838.3,28275.9,2.874,2000
Madhya Pradesh,Gwalior,2019,Kharif,Soybean,43908.6,82423.5,1.877,2010
Karnataka,Mysuru,2011,Rabi,Groundnut,15576.8,26330.6,1.69,2010
Maharashtra,Kolhapur,2005,Kharif,Soybean,81411.5,122895.4,1.51,2000
Punjab,Ludhiana,2011,Autumn,Rice,5115.0,15136.9,2.959,2010
Odisha,Cuttack,2000,Autumn,Rice,8509.6,23798.7,2.797,2000
Uttar Pradesh,Meerut,2005,Kharif,Bajra,43813.0,59759.8,1.364,2000
Gujarat,Vadodara,2019,Kharif,Groundnut,26906.7,50558.8,1.879,2010
Uttar Pradesh,Agra,2010,Winter,Rice,9366.6,26017.6,2.778,2010
Karnataka,Bengaluru Rural,1998,Kharif,Sunflower,51603.7,38266.0,0.742,1990
Assam,Dibrugarh,2021,Kharif,Rice,35753.6,99935.2,2.795,2020
Andhra Pradesh,Anantapur,2011,Kharif,Cotton,83526.5,44750.7,0.536,2010
Madhya Pradesh,Indore,2003,Rabi,Gram,76937.1,88229.1,1.147,2000
Madhya Pradesh,Jabalpur,2002,Rabi,Wheat,86044.6,277175.9,3.221,2000
Karnataka,Bengaluru Rural,2014,Rabi,Onion,28459.3,577417.0,20.289,2010
Bihar,Bhagalpur,2021,Winter,Rice,19794.5,73213.8,3.699,2020
Maharashtra,Nagpur,2012,Rabi,Onion,84291.8,1782338.3,21.145,2010
Rajasthan,Bikaner,2012,Kharif,Bajra,53998.5,58204.2,1.078,2010
Maharashtra,Kolhapur,2005,Rabi,Onion,52615.2,1118933.3925155161,21.266,2000
Tamil Nadu,Thanjavur,2011,Kharif,Groundnut,7351.1,11545.5,1.571,2010
Bihar,Muzaffarpur,2009,Rabi,Potato,61652.2,1311671.1,21.275,2000
Maharashtra,Nagpur,2017,Rabi,Jowar,25854.1,22911.4,0.886,2010
Karnataka,Ballari,2010,Rabi,Onion,25484.2,505991.9,19.855,2010
Madhya Pradesh,Bhopal,2006,Kharif,Jowar,20743.3,18946.363862737395,0.913,2000
Tamil Nadu,Madurai,2013,Whole Year,Sugarcane,15438.2,1072790.4,69.489,2010
Tamil Nadu,Madurai,2008,Whole Year,Coconut,38895.1,350071.4,9.0,2000
Tamil Nadu,Madurai,2020,Winter,Rice,5578.1,15138.7,2.714,2020
Karnataka,Belagavi,1999,Whole Year,Coconut,62465.2,606236.9,9.705,1990
Punjab,Amritsar,1997,Kharif,Rice,12289.5,29297.6,2.384,1990
Odisha,Puri,2010,Kharif,Jute,44927.0,102254.7,2.276,2010
Gujarat,Surat,2017,Kharif,Cotton,23096.2,15095.7,0.654,2010
Uttar Pradesh,Lucknow,1998,Rabi,Potato,28794.3,652142.2,22.648,1990
Gujarat,Rajkot,1999,Whole Year,Banana,41796.2,1656364.1,39.63,1990
Karnataka,Belagavi,2007,Kharif,Tur,90020.3,74168.1,0.824,2000
Karnataka,Mysuru,2002,Kharif,Groundnut,11841.6,14025.5,1.184,2000
Andhra Pradesh,Chittoor,2000,Kharif,Groundnut,14802.4,22565.4,1.524,2000
Madhya Pradesh,Bhopal,2003,Rabi,Barley,23934.3,58670.9,2.451,2000
Gujarat,Rajkot,2013,Kharif,Onion,12798.4,314823.2,24.599,2010
Karnataka,Ballari,2018,Kharif,Jowar,13234.1,11524.0,0.871,2010
Uttar Pradesh,Meerut,2003,Kharif,Tur,25361.1,23492.4,0.926,2000
Assam,Silchar,2002,Kharif,Jute,74735.9,121559.4,1.627,2000
Karnataka,Belagavi,2017,Whole Year,Coconut,81380.0,764901.2,9.399,2010
Rajasthan,Kota,1997,Kharif,Bajra,53377.0,70508.9,1.321,1990
Haryana,Hisar,2006,Kharif,Bajra,118733.5,142821.2,1.203,2000
Gujarat,Rajkot,1999,Kharif,Cotton,19705.4,10678.6,0.542,1990
Karnataka,Mysuru,2016,Kharif,Tobacco,79187.8,148190.1,1.871,2010
Rajasthan,Kota,2008,Rabi,Mustard,45769.9,73069.1,1.596,2000
Tamil Nadu,Madurai,2010,Rabi,Groundnut,6402.1,8345.1,1.303,2010
Madhya Pradesh,Gwalior,2002,Kharif,Jowar,25075.0,18537.2,0.739,2000
Gujarat,Ahmedabad,2018,Kharif,Cotton,21987.9,13907.7,0.633,2010
Madhya Pradesh,Gwalior,2015,Rabi,Wheat,105707.8,311295.5,2.945,2010
Andhra Pradesh,Krishna,2018,Whole Year,Banana,82974.7,3563621.1,42.948,2010
Punjab,Amritsar,2012,Kharif,Cotton,87384.8,51090.2,0.585,2010
Gujarat,Surat,2007,Whole Year,Banana,54592.3,1418692.6,25.987,2000
Rajasthan,Kota,2008,Kharif,Soybean,52960.8,75532.6,1.426,2000
Karnataka,Mysuru,2006,Rabi,Groundnut,15206.4,24298.7,1.598,2000
Maharashtra,Pune,2020,Kharif,Soybean,136748.0,261601.4,1.913,2020
Madhya Pradesh,Bhopal,2018,Rabi,Barley,36334.8,93549.8,2.575,2010
Uttar Pradesh,Agra,2002,Autumn,Rice,6738.2,16548.7,2.456,2000
Gujarat,Surat,2012,Whole Year,Banana,69311.6,2762078.4,39.85,2010
Maharashtra,Nagpur,2017,Rabi,Onion,71636.7,1718304.7,23.986,2010
Tamil Nadu,Salem,1999,Autumn,Rice,2176.0,6479.2,2.978,1990
Maharashtra,Kolhapur,2011,Rabi,Onion,65238.6,1480667.6,22.696,2010
Madhya Pradesh,Bhopal,2020,Rabi,Jowar,23531.1,21938.5,0.932,2020
Rajasthan,Jodhpur,1998,Rabi,Gram,67588.3,56346.9,0.834,1990
Rajasthan,Kota,2006,Kharif,Soybean,35787.2,49339.0,1.379,2000
Andhra Pradesh,Guntur,1998,Winter,Rice,5901.7,16419.9,2.782,1990
Haryana,Panipat,2003,Rabi,Wheat,25528.7,87093.8,3.412,2000
Rajasthan,Jodhpur,2018,Kharif,Bajra,74302.3,117652.5,1.583,2010
Maharashtra,Aurangabad,2009,Kharif,Tur,25617.1,17238.7,0.673,2000
Maharashtra,Aurangabad,2006,Rabi,Jowar,35511.7,36439.0,1.026,2000
Odisha,Puri,2005,Kharif,Rice,16243.5,38156.6,2.349,2000
Bihar,Muzaffarpur,2008,Rabi,Maize,34949.0,118042.7,3.378,2000
Uttar Pradesh,Varanasi,2015,Rabi,Wheat,77277.7,270172.6,3.496,2010
Karnataka,Belagavi,2016,Kharif,Groundnut,21608.5,34954.6,1.618,2010
Bihar,Patna,2016,Autumn,Rice,7431.0,22054.1,2.968,2010
West Bengal,Nadia,1998,Autumn,Rice,13558.4,45250.3,3.337,1990
Tamil Nadu,Madurai,2007,Whole Year,Banana,24724.8,770235.7,31.152,2000
Punjab,Patiala,2013,Autumn,Rice,6319.7,18497.0,2.927,2010
Madhya Pradesh,Gwalior,2018,Kharif,Maize,33428.1,140505.3,4.203,2010
Bihar,Gaya,2000,Kharif,Rice,27488.2,68282.2,2.484,2000
Andhra Pradesh,Anantapur,2002,Rabi,Maize,27493.5,75925.3,2.762,2000
Uttar Pradesh,Varanasi,2017,Winter,Rice,12264.9,32794.8,2.674,2010
Assam,Dibrugarh,2021,Winter,Rice,24121.2,82928.0,3.438,2020
Uttar Pradesh,Kanpur,2020,Rabi,Potato,31332.1,1182210.8,37.732,2020
Madhya Pradesh,Jabalpur,2014,Kharif,Maize,29522.6,67935.3,2.301,2010
Bihar,Muzaffarpur,1999,Autumn,Rice,10420.4,28633.9,2.748,1990
Assam,Dibrugarh,2020,Kharif,Jute,106690.0,252326.1,2.365,2020
Madhya Pradesh,Bhopal,1998,Kharif,Jowar,20499.0,19585.4,0.955,1990
Andhra Pradesh,Chittoor,2012,Kharif,Sunflower,9368.7,6803.5,0.726,2010
Punjab,Amritsar,2014,Kharif,Cotton,76371.9,34153.5,0.447,2010
Tamil Nadu,Thanjavur,2000,Kharif,Groundnut,12968.7,16587.7,1.279,2000
Maharashtra,Nashik,2012,Kharif,Onion,65455.1,1669834.6,25.511,2010
Rajasthan,Jodhpur,2006,Kharif,Bajra,63174.6,73144.2,1.158,2000
Karnataka,Mysuru,2021,Kharif,Tur,75555.9,68240.4,0.903,2020
Gujarat,Rajkot,2018,Kharif,Tobacco,34398.0,54841.0,1.594,2010
Karnataka,Belagavi,2007,Rabi,Groundnut,16513.6,21323.6,1.291,2000
Uttar Pradesh,Meerut,1998,Rabi,Barley,72410.9,210425.4,2.906,1990
Gujarat,Rajkot,2004,Whole Year,Banana,70812.4,2046449.5,28.9,2000
Rajasthan,Kota,2005,Rabi,Gram,62289.8,65552.7,1.052,2000
Karnataka,Ballari,2014,Rabi,Maize,30329.1,102936.1,3.394,2010
Maharashtra,Pune,2001,Whole Year,Sugarcane,22926.1,1719187.8,74.988,2000
Karnataka,Bengaluru Rural,2007,Kharif,Jowar,10006.6,9549.6,0.954,2000
Haryana,Panipat,1997,Rabi,Wheat,26564.3,93800.0,3.531,1990
Odisha,Cuttack,1998,Autumn,Rice,8895.0,15197.5,1.709,1990
Assam,Silchar,2010,Kharif,Rice,20348.4,64501.4,3.17,2010
Gujarat,Surat,1997,Kharif,Groundnut,24906.1,34570.0,1.388,1990
Maharashtra,Nashik,2003,Whole Year,Sugarcane,18320.5,1302044.0,71.07,2000
Karnataka,Bengaluru Rural,2005,Kharif,Maize,27945.1,88331.7,3.161,2000
Uttar Pradesh,Varanasi,2010,Rabi,Mustard,22578.6,31897.45604176808,1.413,2010
Punjab,Patiala,1999,Kharif,Rice,13648.6,38015.6,2.785,1990
Haryana,Panipat,2006,Rabi,Wheat,25143.1,92781.9,3.69,2000
Uttar Pradesh,Meerut,2000,Rabi,Gram,22346.7,22533.6,1.008,2000
Andhra Pradesh,Krishna,2000,Whole Year,Banana,54147.1,1771612.3,32.719,2000
Uttar Pradesh,Agra,2021,Kharif,Rice,18562.1,62268.7,3.355,2020
Andhra Pradesh,Guntur,2016,Kharif,Cotton,104522.2,57575.0,0.551,2010
Karnataka,Mysuru,2017,Kharif,Onion,26862.7,671328.5,24.991,2010
Tamil Nadu,Thanjavur,2004,Kharif,Rice,6589.7,17621.3,2.674,2000
Odisha,Sambalpur,2004,Kharif,Jute,51274.9,97794.0,1.907,2000
Tamil Nadu,Coimbatore,2003,Kharif,Rice,7145.7,18464.0,2.584,2000
Madhya Pradesh,Indore,2005,Rabi,Jowar,17936.7,15319.0,0.854,2000
Rajasthan,Jodhpur,1997,Rabi,Mustard,34572.7,39230.2,1.135,1990
Tamil Nadu,Salem,2020,Kharif,Groundnut,10324.1,16827.1,1.63,2020
Punjab,Ludhiana,2012,Winter,Rice,8448.1,25920.8,3.068,2010
Gujarat,Vadodara,2004,Rabi,Groundnut,27547.4,29376.3,1.066,2000
Odisha,Puri,2012,Kharif,Rice,17076.9,59048.2,3.458,2010
Punjab,Patiala,2015,Kharif,Cotton,137104.9,62689.0,0.457,2010
Uttar Pradesh,Meerut,2010,Rabi,Barley,78135.3,199091.3,2.548,2010
Maharashtra,Nagpur,2019,Kharif,Tur,25513.3,25979.9,1.018,2010
Maharashtra,Aurangabad,2013,Kharif,Cotton,97081.8,45935.4,0.473,2010
Uttar Pradesh,Lucknow,2015,Winter,Rice,12127.1,29238.5,2.411,2010
Madhya Pradesh,Gwalior,1999,Kharif,Soybean,20768.9,28467.241241545307,1.371,1990
Gujarat,Ahmedabad,2008,Kharif,Onion,9376.9,178640.8,19.051,2000
Maharashtra,Pune,2008,Whole Year,Banana,24789.4,1080444.1,43.585,2000
Karnataka,Mysuru,2002,Rabi,Onion,13077.1,188091.1,14.383,2000
Uttar Pradesh,Lucknow,2009,Winter,Rice,6716.1,17541.2,2.612,2000
Andhra Pradesh,Anantapur,1999,Kharif,Rice,11469.3,35646.1,3.108,1990
West Bengal,Bardhaman,2015,Rabi,Potato,36157.6,902091.5,24.949,2010
Punjab,Ludhiana,2001,Kharif,Cotton,91776.4,41611.9,0.453,2000
Bihar,Patna,2000,Rabi,Maize,23354.3,69632.4,2.982,2000
Odisha,Balasore,2008,Kharif,Rice,20594.3,66110.4,3.21,2000
Uttar Pradesh,Agra,2014,Rabi,Potato,34873.6,911729.2,26.144,2010
Bihar,Bhagalpur,2000,Kharif,Maize,20605.8,51364.7,2.493,2000
Rajasthan,Jodhpur,2012,Kharif,Soybean,41151.6,58895.2,1.431,2010
Assam,Silchar,2000,Kharif,Rice,33237.1,73590.9,2.214,2000
Assam,Guwahati,2016,Autumn,Rice,11739.3,37434.0,3.189,2010
Kerala,Palakkad,2006,Whole Year,Coconut,64995.2,560308.8,8.621,2000
Madhya Pradesh,Indore,2011,Rabi,Barley,37554.9,95067.0,2.531,2010
Madhya Pradesh,Jabalpur,2007,Rabi,Maize,36692.4,102017.0,2.78,2000
Maharashtra,Nagpur,2020,Kharif,Tur,33830.0,33099.4,0.978,2020
West Bengal,Murshidabad,2013,Kharif,Jute,38593.3,114315.1,2.962,2010
Karnataka,Bengaluru Rural,1997,Kharif,Tobacco,69501.6,121038.5,1.742,1990
Karnataka,Belagavi,1997,Rabi,Groundnut,14231.6,19653.6,1.381,1990
Karnataka,Ballari,2009,Kharif,Onion,14618.2,269597.8,18.443,2000
Bihar,Muzaffarpur,2016,Kharif,Maize,29281.1,108531.4,3.707,2010
Andhra Pradesh,Guntur,2002,Autumn,Rice,3354.0,6328.4,1.887,2000
Tamil Nadu,Salem,2005,Whole Year,Coconut,56093.2,506959.8,9.038,2000
Odisha,Cuttack,2002,Kharif,Jute,37472.6,67859.5,1.811,2000
Bihar,Bhagalpur,2019,Kharif,Rice,29435.7,79030.9,2.685,2010
Karnataka,Bengaluru Rural,2008,Rabi,Onion,19875.4,482223.5,24.262,2000
Haryana,Rohtak,2008,Rabi,Wheat,35333.1,115736.9,3.276,2000
Uttar Pradesh,Kanpur,2016,Kharif,Tur,29838.3,29145.9,0.977,2010
Assam,Guwahati,1999,Winter,Rice,14992.3,48361.2,3.226,1990
Karnataka,Ballari,2020,Rabi,Onion,26961.7,642859.6,23.843,2020
Gujarat,Vadodara,2005,Whole Year,Banana,53899.4,2265583.7,42.034,2000
Punjab,Ludhiana,2012,Autumn,Rice,6750.8,18216.9,2.698,2010
Assam,Guwahati,2004,Winter,Rice,12380.5,29577.5,2.389,2000
Rajasthan,Bikaner,2014,Rabi,Gram,61911.8,59356.9,0.959,2010
Uttar Pradesh,Meerut,2016,Rabi,Gram,16329.6,17727.1,1.086,2010
Karnataka,Bengaluru Rural,2010,Rabi,Jowar,13525.3,11641.8,0.861,2010
Maharashtra,Aurangabad,2011,Whole Year,Sugarcane,15808.0,1147077.1,72.563,2010
Assam,Dibrugarh,1998,Kharif,Jute,68721.9,177867.9,2.588,1990
Assam,Dibrugarh,2008,Kharif,Jute,54808.1,123244.6,2.249,2000
Maharashtra,Pune,2011,Kharif,Onion,47920.5,1133953.8,23.663,2010
Madhya Pradesh,Jabalpur,2001,Rabi,Barley,23923.5,70634.9,2.953,2000
Assam,Guwahati,2021,Autumn,Rice,12670.7,39534.2,3.12,2020
Rajasthan,Kota,2011,Rabi,Gram,97148.2,125520.9,1.292,2010
Andhra Pradesh,Guntur,2006,Rabi,Maize,48614.3,164178.3,3.377,2000
Andhra Pradesh,Guntur,2014,Rabi,Sunflower,10724.2,7442.8,0.694,2010
Uttar Pradesh,Agra,1997,Kharif,Tur,38893.6,33283.8,0.856,1990
Assam,Dibrugarh,2012,Kharif,Rice,28477.6,72495.8,2.546,2010
Uttar Pradesh,Agra,2021,Winter,Rice,10766.5,31110.8,2.89,2020
Uttar Pradesh,Lucknow,2017,Autumn,Rice,8424.3,27777.0,3.297,2010
Gujarat,Ahmedabad,2020,Rabi,Groundnut,37249.1,62386.7,1.675,2020
Rajasthan,Bikaner,2007,Kharif,Bajra,54874.3,84712.4,1.544,2000
Andhra Pradesh,Guntur,2001,Rabi,Groundnut,18850.8,27350.769889535088,1.451,2000
Bihar,Bhagalpur,2014,Rabi,Potato,57723.8,1287830.2,22.31,2010
Bihar,Bhagalpur,2014,Kharif,Maize,22793.9,76813.2,3.37,2010
Punjab,Amritsar,2003,Autumn,Rice,3852.7,11020.4,2.86,2000
Gujarat,Ahmedabad,2021,Kharif,Cotton,18120.4,10110.8,0.558,2020
Andhra Pradesh,Anantapur,2019,Kharif,Rice,8445.3,29276.0,3.467,2010
Gujarat,Surat,2020,Kharif,Groundnut,25610.8,41905.7,1.636,2020
West Bengal,Hooghly,2007,Kharif,Rice,28259.7,81053.0,2.868,2000
Haryana,Rohtak,2020,Rabi,Wheat,37328.3,134298.2,3.598,2020
Punjab,Amritsar,2014,Rabi,Wheat,63716.1,198805.9,3.12,2010
Bihar,Bhagalpur,2005,Winter,Rice,19629.6,48766.5,2.484,2000
Haryana,Hisar,2012,Rabi,Wheat,28602.2,130354.1,4.557,2010
Bihar,Patna,2016,Winter,Rice,11520.4,36776.5,3.192,2010
West Bengal,Murshidabad,2015,Winter,Rice,14800.1,36498.4,2.466,2010
Bihar,Muzaffarpur,2018,Rabi,Potato,52475.5,1635865.7,31.174,2010
Uttar Pradesh,Meerut,2012,Kharif,Bajra,33066.0,44814.0,1.355,2010
Odisha,Cuttack,2020,Kharif,Rice,21799.3,82662.4,3.792,2020
Andhra Pradesh,Anantapur,2017,Rabi,Sunflower,9299.1,7339.7,0.789,2010
Madhya Pradesh,Jabalpur,2013,Kharif,Jowar,30245.7,27208.6,0.9,2010
Madhya Pradesh,Jabalpur,2017,Rabi,Maize,30742.7,123737.6,4.025,2010
Uttar Pradesh,Agra,2002,Rabi,Mustard,28268.1,32716.0,1.157,2000
Maharashtra,Kolhapur,2008,Kharif,Tur,39081.3,32948.0,0.843,2000
Maharashtra,Nashik,2007,Kharif,Cotton,99044.1,56065.0,0.566,2000
Tamil Nadu,Salem,2016,Autumn,Rice,3418.0,9691.6,2.835,2010
Uttar Pradesh,Kanpur,2016,Kharif,Rice,14947.9,43564.3,2.914,2010
Karnataka,Mysuru,1999,Kharif,Onion,20163.8,399901.7,19.833,1990
Assam,Silchar,2018,Autumn,Rice,10626.9,32612.6,3.069,2010
Tamil Nadu,Thanjavur,2019,Rabi,Groundnut,9230.7,16366.5,1.773,2010
Karnataka,Belagavi,2003,Rabi,Jowar,10913.8,12525.6,1.148,2000
Andhra Pradesh,Chittoor,2003,Rabi,Sunflower,8040.8,7532.8,0.937,2000
West Bengal,Hooghly,2000,Winter,Rice,15878.9,45569.6,2.87,2000
Andhra Pradesh,Krishna,2002,Rabi,Sunflower,8085.8,4820.3,0.596,2000
Karnataka,Belagavi,2020,Kharif,Maize,37421.1,123531.2,3.301,2020
Karnataka,Belagavi,2001,Kharif,Groundnut,15395.6,20998.5,1.364,2000
Andhra Pradesh,Chittoor,2016,Whole Year,Banana,99970.0,3966633.1883893725,39.678,2010
Madhya Pradesh,Jabalpur,2016,Rabi,Jowar,19454.1,15198.6,0.781,2010
Gujarat,Ahmedabad,2021,Rabi,Groundnut,40440.9,69694.4,1.723,2020
Karnataka,Ballari,2019,Whole Year,Coconut,97511.5,897398.0,9.203,2010
Punjab,Ludhiana,2006,Kharif,Cotton,82370.5,48300.0,0.586,2000
Kerala,Palakkad,2009,Whole Year,Coconut,89967.0,696260.7,7.739,2000
Bihar,Bhagalpur,2002,Kharif,Maize,20548.0,42914.7,2.089,2000
Odisha,Balasore,2015,Kharif,Rice,22187.0,50355.6,2.27,2010
Assam,Guwahati,2001,Autumn,Rice,17381.1,49309.0,2.837,2000
Uttar Pradesh,Kanpur,2007,Rabi,Mustard,15570.4,21164.7,1.359,2000
Maharashtra,Pune,2014,Whole Year,Banana,40913.7,1462847.5,35.754,2010
Andhra Pradesh,Guntur,2018,Rabi,Sunflower,9060.8,7366.5,0.813,2010
Tamil Nadu,Madurai,2018,Whole Year,Coconut,54575.0,567405.6,10.397,2010
Odisha,Puri,2011,Autumn,Rice,7119.0,23278.8,3.27,2010
Karnataka,Mysuru,2002,Rabi,Jowar,11104.0,10142.090425912755,0.913,2000
Karnataka,Belagavi,2014,Kharif,Jowar,11845.8,8452.1,0.714,2010
Bihar,Bhagalpur,2012,Winter,Rice,12164.6,31976.9,2.629,2010
Gujarat,Rajkot,2019,Kharif,Bajra,14278.5,17555.8,1.23,2010
Maharashtra,Aurangabad,2020,Kharif,Cotton,130538.9,81532.1,0.625,2020
Assam,Dibrugarh,2009,Kharif,Jute,56935.7,119186.3,2.093,2000
Madhya Pradesh,Gwalior,2010,Kharif,Maize,39263.0,146367.3,3.728,2010
Tamil Nadu,Madurai,2001,Whole Year,Sugarcane,28098.5,1858210.3,66.132,2000
Maharashtra,Nashik,2020,Kharif,Onion,80320.3,1901295.9,23.671,2020
Haryana,Panipat,2006,Rabi,Mustard,59555.8,77186.3,1.296,2000
Karnataka,Ballari,2006,Kharif,Tur,49478.5,47047.3,0.951,2000
Bihar,Gaya,1997,Rabi,Potato,58459.2,1268288.3,21.695,1990
Andhra Pradesh,Chittoor,2010,Whole Year,Banana,89072.0,3274527.6,36.763,2010
Gujarat,Vadodara,2020,Kharif,Bajra,20130.0,24387.73427215067,1.212,2020
Odisha,Cuttack,2017,Autumn,Rice,5964.5,21482.3,3.602,2010
Tamil Nadu,Thanjavur,2005,Kharif,Groundnut,12689.1,19587.6,1.544,2000
Karnataka,Mysuru,2012,Kharif,Jowar,10038.9,8796.9,0.876,2010
Uttar Pradesh,Kanpur,2020,Kharif,Bajra,32412.8,35156.5,1.085,2020
Tamil Nadu,Thanjavur,2000,Whole Year,Sugarcane,24239.3,1881370.2,77.617,2000
Andhra Pradesh,Krishna,2011,Kharif,Groundnut,16135.8,21376.4,1.325,2010
Gujarat,Vadodara,2004,Kharif,Cotton,12270.0,5322.4,0.434,2000
Rajasthan,Bikaner,2020,Rabi,Mustard,52473.7,95914.4,1.828,2020
Tamil Nadu,Coimbatore,2012,Whole Year,Coconut,52412.3,462532.6,8.825,2010
Haryana,Panipat,2008,Rabi,Mustard,73417.0,98486.0,1.341,2000
Andhra Pradesh,Krishna,2002,Kharif,Sunflower,11465.4,7276.5,0.635,2000
Maharashtra,Nagpur,2007,Whole Year,Banana,46674.7,1550113.2,33.211,2000
Andhra Pradesh,Guntur,2020,Kharif,Cotton,63821.9,38471.8,0.603,2020
Madhya Pradesh,Gwalior,2020,Kharif,Jowar,18808.2,18369.6,0.977,2020
Andhra Pradesh,Chittoor,2008,Winter,Rice,5596.2,16868.8,3.014,2000
Karnataka,Belagavi,2017,Whole Year,Sugarcane,92085.3,5510326.0,59.839,2010
Assam,Dibrugarh,2011,Winter,Rice,20461.9,57694.2,2.82,2010
Haryana,Karnal,2011,Kharif,Bajra,52835.3,73194.8,1.385,2010
West Bengal,Bardhaman,2001,Autumn,Rice,11694.8,31934.9,2.731,2000
Madhya Pradesh,Jabalpur,2021,Rabi,Maize,31073.0,123088.8,3.961,2020
Andhra Pradesh,Guntur,2010,Rabi,Sunflower,10183.5,8673.6,0.852,2010
Assam,Guwahati,2003,Kharif,Rice,29501.5,70535.6,2.391,2000
Gujarat,Vadodara,2017,Rabi,Groundnut,24765.8,41443.8,1.673,2010
West Bengal,Nadia,2009,Rabi,Potato,59333.3,1262803.9,21.283,2000
Rajasthan,Bikaner,2009,Rabi,Wheat,78656.8,254944.0,3.241,2000
Maharashtra,Aurangabad,2015,Kharif,Cotton,128407.7,75731.5,0.59,2010
Uttar Pradesh,Varanasi,2002,Rabi,Potato,30640.4,567951.1,18.536,2000
Rajasthan,Bikaner,2019,Kharif,Soybean,63735.3,121009.7,1.899,2010
Karnataka,Mysuru,1997,Kharif,Sunflower,58163.0,50010.3,0.86,1990
Andhra Pradesh,Chittoor,2003,Autumn,Rice,4670.6,10393.3,2.225,2000
Bihar,Bhagalpur,2020,Kharif,Rice,30007.9,93009.1,3.099,2020
Andhra Pradesh,Chittoor,1998,Rabi,Maize,28613.2,84073.9,2.938,1990
Madhya Pradesh,Bhopal,1997,Kharif,Maize,26662.6,76027.8,2.851,1990
Andhra Pradesh,Krishna,2017,Kharif,Groundnut,19455.2,33878.5,1.741,2010
Karnataka,Mysuru,2007,Kharif,Sunflower,31545.0,28787.1,0.913,2000
West Bengal,Bardhaman,2018,Kharif,Rice,31922.9,95073.3,2.978,2010
Tamil Nadu,Coimbatore,2001,Autumn,Rice,3519.5,9039.0,2.568,2000
Haryana,Rohtak,2015,Kharif,Bajra,84221.7,72961.3,0.866,2010
Uttar Pradesh,Lucknow,2013,Kharif,Tur,23433.8,19299.4,0.824,2010
Maharashtra,Aurangabad,2007,Whole Year,Sugarcane,16627.5,1169082.1,70.31,2000
Karnataka,Mysuru,1997,Kharif,Tur,64482.8,55507.0,0.861,1990
Karnataka,Ballari,2007,Rabi,Sunflower,32575.8,25099.6,0.77,2000
Tamil Nadu,Thanjavur,1998,Whole Year,Banana,30282.1,1246608.7,41.167,1990
